vout	I(Iout)
1.004999999999906e+000	-1.654323e-009
1.005099999999906e+000	-1.654707e-009
1.005199999999906e+000	-1.655092e-009
1.005299999999906e+000	-1.655476e-009
1.005399999999906e+000	-1.655861e-009
1.005499999999906e+000	-1.656245e-009
1.005599999999906e+000	-1.656630e-009
1.005699999999906e+000	-1.657015e-009
1.005799999999906e+000	-1.657399e-009
1.005899999999906e+000	-1.657783e-009
1.005999999999906e+000	-1.658168e-009
1.006099999999906e+000	-1.658552e-009
1.006199999999906e+000	-1.658937e-009
1.006299999999906e+000	-1.659321e-009
1.006399999999906e+000	-1.659706e-009
1.006499999999906e+000	-1.660090e-009
1.006599999999906e+000	-1.660475e-009
1.006699999999906e+000	-1.660859e-009
1.006799999999906e+000	-1.661244e-009
1.006899999999906e+000	-1.661628e-009
1.006999999999906e+000	-1.662013e-009
1.007099999999906e+000	-1.662397e-009
1.007199999999906e+000	-1.662781e-009
1.007299999999906e+000	-1.663166e-009
1.007399999999906e+000	-1.663550e-009
1.007499999999906e+000	-1.663935e-009
1.007599999999906e+000	-1.664319e-009
1.007699999999905e+000	-1.664703e-009
1.007799999999905e+000	-1.665088e-009
1.007899999999905e+000	-1.665472e-009
1.007999999999905e+000	-1.665856e-009
1.008099999999905e+000	-1.666241e-009
1.008199999999905e+000	-1.666625e-009
1.008299999999905e+000	-1.667010e-009
1.008399999999905e+000	-1.667394e-009
1.008499999999905e+000	-1.667778e-009
1.008599999999905e+000	-1.668162e-009
1.008699999999905e+000	-1.668547e-009
1.008799999999905e+000	-1.668931e-009
1.008899999999905e+000	-1.669315e-009
1.008999999999905e+000	-1.669700e-009
1.009099999999905e+000	-1.670084e-009
1.009199999999905e+000	-1.670468e-009
1.009299999999905e+000	-1.670853e-009
1.009399999999905e+000	-1.671237e-009
1.009499999999905e+000	-1.671621e-009
1.009599999999905e+000	-1.672006e-009
1.009699999999905e+000	-1.672390e-009
1.009799999999905e+000	-1.672774e-009
1.009899999999905e+000	-1.673158e-009
1.009999999999905e+000	-1.673543e-009
1.010099999999905e+000	-1.673927e-009
1.010199999999905e+000	-1.674311e-009
1.010299999999905e+000	-1.674695e-009
1.010399999999905e+000	-1.675080e-009
1.010499999999905e+000	-1.675464e-009
1.010599999999905e+000	-1.675848e-009
1.010699999999905e+000	-1.676232e-009
1.010799999999905e+000	-1.676616e-009
1.010899999999905e+000	-1.677001e-009
1.010999999999905e+000	-1.677385e-009
1.011099999999905e+000	-1.677769e-009
1.011199999999905e+000	-1.678153e-009
1.011299999999905e+000	-1.678537e-009
1.011399999999905e+000	-1.678921e-009
1.011499999999905e+000	-1.679306e-009
1.011599999999905e+000	-1.679690e-009
1.011699999999905e+000	-1.680074e-009
1.011799999999905e+000	-1.680458e-009
1.011899999999905e+000	-1.680842e-009
1.011999999999905e+000	-1.681226e-009
1.012099999999905e+000	-1.681611e-009
1.012199999999905e+000	-1.681995e-009
1.012299999999905e+000	-1.682379e-009
1.012399999999905e+000	-1.682763e-009
1.012499999999905e+000	-1.683147e-009
1.012599999999905e+000	-1.683531e-009
1.012699999999905e+000	-1.683915e-009
1.012799999999905e+000	-1.684299e-009
1.012899999999905e+000	-1.684683e-009
1.012999999999905e+000	-1.685067e-009
1.013099999999905e+000	-1.685452e-009
1.013199999999905e+000	-1.685836e-009
1.013299999999905e+000	-1.686220e-009
1.013399999999905e+000	-1.686604e-009
1.013499999999905e+000	-1.686988e-009
1.013599999999905e+000	-1.687372e-009
1.013699999999905e+000	-1.687756e-009
1.013799999999905e+000	-1.688140e-009
1.013899999999905e+000	-1.688524e-009
1.013999999999905e+000	-1.688908e-009
1.014099999999905e+000	-1.689292e-009
1.014199999999905e+000	-1.689676e-009
1.014299999999905e+000	-1.690060e-009
1.014399999999905e+000	-1.690444e-009
1.014499999999905e+000	-1.690828e-009
1.014599999999905e+000	-1.691212e-009
1.014699999999905e+000	-1.691596e-009
1.014799999999905e+000	-1.691980e-009
1.014899999999905e+000	-1.692364e-009
1.014999999999905e+000	-1.692748e-009
1.015099999999905e+000	-1.693132e-009
1.015199999999905e+000	-1.693516e-009
1.015299999999905e+000	-1.693900e-009
1.015399999999905e+000	-1.694284e-009
1.015499999999905e+000	-1.694668e-009
1.015599999999905e+000	-1.695051e-009
1.015699999999905e+000	-1.695435e-009
1.015799999999905e+000	-1.695819e-009
1.015899999999905e+000	-1.696203e-009
1.015999999999905e+000	-1.696587e-009
1.016099999999905e+000	-1.696971e-009
1.016199999999905e+000	-1.697355e-009
1.016299999999905e+000	-1.697739e-009
1.016399999999905e+000	-1.698123e-009
1.016499999999905e+000	-1.698507e-009
1.016599999999905e+000	-1.698890e-009
1.016699999999905e+000	-1.699274e-009
1.016799999999904e+000	-1.699658e-009
1.016899999999904e+000	-1.700042e-009
1.016999999999904e+000	-1.700426e-009
1.017099999999904e+000	-1.700810e-009
1.017199999999904e+000	-1.701194e-009
1.017299999999904e+000	-1.701577e-009
1.017399999999904e+000	-1.701961e-009
1.017499999999904e+000	-1.702345e-009
1.017599999999904e+000	-1.702729e-009
1.017699999999904e+000	-1.703113e-009
1.017799999999904e+000	-1.703496e-009
1.017899999999904e+000	-1.703880e-009
1.017999999999904e+000	-1.704264e-009
1.018099999999904e+000	-1.704648e-009
1.018199999999904e+000	-1.705032e-009
1.018299999999904e+000	-1.705415e-009
1.018399999999904e+000	-1.705799e-009
1.018499999999904e+000	-1.706183e-009
1.018599999999904e+000	-1.706567e-009
1.018699999999904e+000	-1.706950e-009
1.018799999999904e+000	-1.707334e-009
1.018899999999904e+000	-1.707718e-009
1.018999999999904e+000	-1.708102e-009
1.019099999999904e+000	-1.708485e-009
1.019199999999904e+000	-1.708869e-009
1.019299999999904e+000	-1.709253e-009
1.019399999999904e+000	-1.709637e-009
1.019499999999904e+000	-1.710020e-009
1.019599999999904e+000	-1.710404e-009
1.019699999999904e+000	-1.710788e-009
1.019799999999904e+000	-1.711171e-009
1.019899999999904e+000	-1.711555e-009
1.019999999999904e+000	-1.711939e-009
1.020099999999904e+000	-1.712322e-009
1.020199999999904e+000	-1.712706e-009
1.020299999999904e+000	-1.713090e-009
1.020399999999904e+000	-1.713473e-009
1.020499999999904e+000	-1.713857e-009
1.020599999999904e+000	-1.714241e-009
1.020699999999904e+000	-1.714624e-009
1.020799999999904e+000	-1.715008e-009
1.020899999999904e+000	-1.715391e-009
1.020999999999904e+000	-1.715775e-009
1.021099999999904e+000	-1.716159e-009
1.021199999999904e+000	-1.716542e-009
1.021299999999904e+000	-1.716926e-009
1.021399999999904e+000	-1.717310e-009
1.021499999999904e+000	-1.717693e-009
1.021599999999904e+000	-1.718077e-009
1.021699999999904e+000	-1.718460e-009
1.021799999999904e+000	-1.718844e-009
1.021899999999904e+000	-1.719227e-009
1.021999999999904e+000	-1.719611e-009
1.022099999999904e+000	-1.719995e-009
1.022199999999904e+000	-1.720378e-009
1.022299999999904e+000	-1.720762e-009
1.022399999999904e+000	-1.721145e-009
1.022499999999904e+000	-1.721529e-009
1.022599999999904e+000	-1.721912e-009
1.022699999999904e+000	-1.722296e-009
1.022799999999904e+000	-1.722679e-009
1.022899999999904e+000	-1.723063e-009
1.022999999999904e+000	-1.723446e-009
1.023099999999904e+000	-1.723830e-009
1.023199999999904e+000	-1.724213e-009
1.023299999999904e+000	-1.724597e-009
1.023399999999904e+000	-1.724980e-009
1.023499999999904e+000	-1.725364e-009
1.023599999999904e+000	-1.725747e-009
1.023699999999904e+000	-1.726131e-009
1.023799999999904e+000	-1.726514e-009
1.023899999999904e+000	-1.726898e-009
1.023999999999904e+000	-1.727281e-009
1.024099999999904e+000	-1.727665e-009
1.024199999999904e+000	-1.728048e-009
1.024299999999904e+000	-1.728431e-009
1.024399999999904e+000	-1.728815e-009
1.024499999999904e+000	-1.729198e-009
1.024599999999904e+000	-1.729582e-009
1.024699999999904e+000	-1.729965e-009
1.024799999999904e+000	-1.730349e-009
1.024899999999904e+000	-1.730732e-009
1.024999999999904e+000	-1.731115e-009
1.025099999999904e+000	-1.731499e-009
1.025199999999904e+000	-1.731882e-009
1.025299999999904e+000	-1.732265e-009
1.025399999999904e+000	-1.732649e-009
1.025499999999904e+000	-1.733032e-009
1.025599999999904e+000	-1.733416e-009
1.025699999999904e+000	-1.733799e-009
1.025799999999904e+000	-1.734182e-009
1.025899999999903e+000	-1.734566e-009
1.025999999999903e+000	-1.734949e-009
1.026099999999903e+000	-1.735332e-009
1.026199999999903e+000	-1.735716e-009
1.026299999999903e+000	-1.736099e-009
1.026399999999903e+000	-1.736482e-009
1.026499999999903e+000	-1.736866e-009
1.026599999999903e+000	-1.737249e-009
1.026699999999903e+000	-1.737632e-009
1.026799999999903e+000	-1.738015e-009
1.026899999999903e+000	-1.738399e-009
1.026999999999903e+000	-1.738782e-009
1.027099999999903e+000	-1.739165e-009
1.027199999999903e+000	-1.739549e-009
1.027299999999903e+000	-1.739932e-009
1.027399999999903e+000	-1.740315e-009
1.027499999999903e+000	-1.740698e-009
1.027599999999903e+000	-1.741082e-009
1.027699999999903e+000	-1.741465e-009
1.027799999999903e+000	-1.741848e-009
1.027899999999903e+000	-1.742231e-009
1.027999999999903e+000	-1.742614e-009
1.028099999999903e+000	-1.742998e-009
1.028199999999903e+000	-1.743381e-009
1.028299999999903e+000	-1.743764e-009
1.028399999999903e+000	-1.744147e-009
1.028499999999903e+000	-1.744531e-009
1.028599999999903e+000	-1.744914e-009
1.028699999999903e+000	-1.745297e-009
1.028799999999903e+000	-1.745680e-009
1.028899999999903e+000	-1.746063e-009
1.028999999999903e+000	-1.746446e-009
1.029099999999903e+000	-1.746830e-009
1.029199999999903e+000	-1.747213e-009
1.029299999999903e+000	-1.747596e-009
1.029399999999903e+000	-1.747979e-009
1.029499999999903e+000	-1.748362e-009
1.029599999999903e+000	-1.748745e-009
1.029699999999903e+000	-1.749128e-009
1.029799999999903e+000	-1.749512e-009
1.029899999999903e+000	-1.749895e-009
1.029999999999903e+000	-1.750278e-009
1.030099999999903e+000	-1.750661e-009
1.030199999999903e+000	-1.751044e-009
1.030299999999903e+000	-1.751427e-009
1.030399999999903e+000	-1.751810e-009
1.030499999999903e+000	-1.752193e-009
1.030599999999903e+000	-1.752576e-009
1.030699999999903e+000	-1.752959e-009
1.030799999999903e+000	-1.753342e-009
1.030899999999903e+000	-1.753725e-009
1.030999999999903e+000	-1.754109e-009
1.031099999999903e+000	-1.754492e-009
1.031199999999903e+000	-1.754875e-009
1.031299999999903e+000	-1.755258e-009
1.031399999999903e+000	-1.755641e-009
1.031499999999903e+000	-1.756024e-009
1.031599999999903e+000	-1.756407e-009
1.031699999999903e+000	-1.756790e-009
1.031799999999903e+000	-1.757173e-009
1.031899999999903e+000	-1.757556e-009
1.031999999999903e+000	-1.757939e-009
1.032099999999903e+000	-1.758322e-009
1.032199999999903e+000	-1.758705e-009
1.032299999999903e+000	-1.759088e-009
1.032399999999903e+000	-1.759471e-009
1.032499999999903e+000	-1.759854e-009
1.032599999999903e+000	-1.760237e-009
1.032699999999903e+000	-1.760620e-009
1.032799999999903e+000	-1.761003e-009
1.032899999999903e+000	-1.761385e-009
1.032999999999903e+000	-1.761769e-009
1.033099999999903e+000	-1.762151e-009
1.033199999999903e+000	-1.762534e-009
1.033299999999903e+000	-1.762917e-009
1.033399999999903e+000	-1.763300e-009
1.033499999999903e+000	-1.763683e-009
1.033599999999903e+000	-1.764066e-009
1.033699999999903e+000	-1.764449e-009
1.033799999999903e+000	-1.764832e-009
1.033899999999903e+000	-1.765215e-009
1.033999999999903e+000	-1.765598e-009
1.034099999999903e+000	-1.765980e-009
1.034199999999903e+000	-1.766363e-009
1.034299999999903e+000	-1.766746e-009
1.034399999999903e+000	-1.767129e-009
1.034499999999903e+000	-1.767512e-009
1.034599999999903e+000	-1.767895e-009
1.034699999999903e+000	-1.768278e-009
1.034799999999903e+000	-1.768661e-009
1.034899999999903e+000	-1.769043e-009
1.034999999999902e+000	-1.769426e-009
1.035099999999902e+000	-1.769809e-009
1.035199999999902e+000	-1.770192e-009
1.035299999999902e+000	-1.770575e-009
1.035399999999902e+000	-1.770957e-009
1.035499999999902e+000	-1.771340e-009
1.035599999999902e+000	-1.771723e-009
1.035699999999902e+000	-1.772106e-009
1.035799999999902e+000	-1.772489e-009
1.035899999999902e+000	-1.772871e-009
1.035999999999902e+000	-1.773254e-009
1.036099999999902e+000	-1.773637e-009
1.036199999999902e+000	-1.774020e-009
1.036299999999902e+000	-1.774403e-009
1.036399999999902e+000	-1.774785e-009
1.036499999999902e+000	-1.775168e-009
1.036599999999902e+000	-1.775551e-009
1.036699999999902e+000	-1.775934e-009
1.036799999999902e+000	-1.776316e-009
1.036899999999902e+000	-1.776699e-009
1.036999999999902e+000	-1.777082e-009
1.037099999999902e+000	-1.777464e-009
1.037199999999902e+000	-1.777847e-009
1.037299999999902e+000	-1.778230e-009
1.037399999999902e+000	-1.778612e-009
1.037499999999902e+000	-1.778995e-009
1.037599999999902e+000	-1.779378e-009
1.037699999999902e+000	-1.779761e-009
1.037799999999902e+000	-1.780143e-009
1.037899999999902e+000	-1.780526e-009
1.037999999999902e+000	-1.780909e-009
1.038099999999902e+000	-1.781291e-009
1.038199999999902e+000	-1.781674e-009
1.038299999999902e+000	-1.782057e-009
1.038399999999902e+000	-1.782439e-009
1.038499999999902e+000	-1.782822e-009
1.038599999999902e+000	-1.783204e-009
1.038699999999902e+000	-1.783587e-009
1.038799999999902e+000	-1.783970e-009
1.038899999999902e+000	-1.784352e-009
1.038999999999902e+000	-1.784735e-009
1.039099999999902e+000	-1.785117e-009
1.039199999999902e+000	-1.785500e-009
1.039299999999902e+000	-1.785883e-009
1.039399999999902e+000	-1.786265e-009
1.039499999999902e+000	-1.786648e-009
1.039599999999902e+000	-1.787030e-009
1.039699999999902e+000	-1.787413e-009
1.039799999999902e+000	-1.787796e-009
1.039899999999902e+000	-1.788178e-009
1.039999999999902e+000	-1.788561e-009
1.040099999999902e+000	-1.788943e-009
1.040199999999902e+000	-1.789326e-009
1.040299999999902e+000	-1.789708e-009
1.040399999999902e+000	-1.790091e-009
1.040499999999902e+000	-1.790473e-009
1.040599999999902e+000	-1.790856e-009
1.040699999999902e+000	-1.791238e-009
1.040799999999902e+000	-1.791621e-009
1.040899999999902e+000	-1.792003e-009
1.040999999999902e+000	-1.792386e-009
1.041099999999902e+000	-1.792768e-009
1.041199999999902e+000	-1.793151e-009
1.041299999999902e+000	-1.793533e-009
1.041399999999902e+000	-1.793916e-009
1.041499999999902e+000	-1.794298e-009
1.041599999999902e+000	-1.794681e-009
1.041699999999902e+000	-1.795063e-009
1.041799999999902e+000	-1.795446e-009
1.041899999999902e+000	-1.795828e-009
1.041999999999902e+000	-1.796211e-009
1.042099999999902e+000	-1.796593e-009
1.042199999999902e+000	-1.796975e-009
1.042299999999902e+000	-1.797358e-009
1.042399999999902e+000	-1.797740e-009
1.042499999999902e+000	-1.798123e-009
1.042599999999902e+000	-1.798505e-009
1.042699999999902e+000	-1.798888e-009
1.042799999999902e+000	-1.799270e-009
1.042899999999902e+000	-1.799652e-009
1.042999999999902e+000	-1.800035e-009
1.043099999999902e+000	-1.800417e-009
1.043199999999902e+000	-1.800800e-009
1.043299999999902e+000	-1.801182e-009
1.043399999999902e+000	-1.801564e-009
1.043499999999902e+000	-1.801947e-009
1.043599999999902e+000	-1.802329e-009
1.043699999999902e+000	-1.802711e-009
1.043799999999902e+000	-1.803094e-009
1.043899999999902e+000	-1.803476e-009
1.043999999999902e+000	-1.803858e-009
1.044099999999901e+000	-1.804241e-009
1.044199999999901e+000	-1.804623e-009
1.044299999999901e+000	-1.805005e-009
1.044399999999901e+000	-1.805388e-009
1.044499999999901e+000	-1.805770e-009
1.044599999999901e+000	-1.806152e-009
1.044699999999901e+000	-1.806534e-009
1.044799999999901e+000	-1.806917e-009
1.044899999999901e+000	-1.807299e-009
1.044999999999901e+000	-1.807681e-009
1.045099999999901e+000	-1.808064e-009
1.045199999999901e+000	-1.808446e-009
1.045299999999901e+000	-1.808828e-009
1.045399999999901e+000	-1.809210e-009
1.045499999999901e+000	-1.809593e-009
1.045599999999901e+000	-1.809975e-009
1.045699999999901e+000	-1.810357e-009
1.045799999999901e+000	-1.810739e-009
1.045899999999901e+000	-1.811122e-009
1.045999999999901e+000	-1.811504e-009
1.046099999999901e+000	-1.811886e-009
1.046199999999901e+000	-1.812268e-009
1.046299999999901e+000	-1.812650e-009
1.046399999999901e+000	-1.813033e-009
1.046499999999901e+000	-1.813415e-009
1.046599999999901e+000	-1.813797e-009
1.046699999999901e+000	-1.814179e-009
1.046799999999901e+000	-1.814561e-009
1.046899999999901e+000	-1.814944e-009
1.046999999999901e+000	-1.815326e-009
1.047099999999901e+000	-1.815708e-009
1.047199999999901e+000	-1.816090e-009
1.047299999999901e+000	-1.816472e-009
1.047399999999901e+000	-1.816854e-009
1.047499999999901e+000	-1.817237e-009
1.047599999999901e+000	-1.817619e-009
1.047699999999901e+000	-1.818001e-009
1.047799999999901e+000	-1.818383e-009
1.047899999999901e+000	-1.818765e-009
1.047999999999901e+000	-1.819147e-009
1.048099999999901e+000	-1.819529e-009
1.048199999999901e+000	-1.819911e-009
1.048299999999901e+000	-1.820293e-009
1.048399999999901e+000	-1.820676e-009
1.048499999999901e+000	-1.821058e-009
1.048599999999901e+000	-1.821440e-009
1.048699999999901e+000	-1.821822e-009
1.048799999999901e+000	-1.822204e-009
1.048899999999901e+000	-1.822586e-009
1.048999999999901e+000	-1.822968e-009
1.049099999999901e+000	-1.823350e-009
1.049199999999901e+000	-1.823732e-009
1.049299999999901e+000	-1.824114e-009
1.049399999999901e+000	-1.824496e-009
1.049499999999901e+000	-1.824878e-009
1.049599999999901e+000	-1.825260e-009
1.049699999999901e+000	-1.825642e-009
1.049799999999901e+000	-1.826024e-009
1.049899999999901e+000	-1.826406e-009
1.049999999999901e+000	-1.826788e-009
1.050099999999901e+000	-1.827170e-009
1.050199999999901e+000	-1.827552e-009
1.050299999999901e+000	-1.827934e-009
1.050399999999901e+000	-1.828316e-009
1.050499999999901e+000	-1.828698e-009
1.050599999999901e+000	-1.829080e-009
1.050699999999901e+000	-1.829462e-009
1.050799999999901e+000	-1.829844e-009
1.050899999999901e+000	-1.830226e-009
1.050999999999901e+000	-1.830608e-009
1.051099999999901e+000	-1.830990e-009
1.051199999999901e+000	-1.831372e-009
1.051299999999901e+000	-1.831754e-009
1.051399999999901e+000	-1.832136e-009
1.051499999999901e+000	-1.832518e-009
1.051599999999901e+000	-1.832900e-009
1.051699999999901e+000	-1.833282e-009
1.051799999999901e+000	-1.833663e-009
1.051899999999901e+000	-1.834045e-009
1.051999999999901e+000	-1.834427e-009
1.052099999999901e+000	-1.834809e-009
1.052199999999901e+000	-1.835191e-009
1.052299999999901e+000	-1.835573e-009
1.052399999999901e+000	-1.835955e-009
1.052499999999901e+000	-1.836337e-009
1.052599999999901e+000	-1.836719e-009
1.052699999999901e+000	-1.837100e-009
1.052799999999901e+000	-1.837482e-009
1.052899999999901e+000	-1.837864e-009
1.052999999999901e+000	-1.838246e-009
1.053099999999900e+000	-1.838628e-009
1.053199999999900e+000	-1.839010e-009
1.053299999999900e+000	-1.839391e-009
1.053399999999900e+000	-1.839773e-009
1.053499999999900e+000	-1.840155e-009
1.053599999999900e+000	-1.840537e-009
1.053699999999900e+000	-1.840919e-009
1.053799999999900e+000	-1.841301e-009
1.053899999999900e+000	-1.841682e-009
1.053999999999900e+000	-1.842064e-009
1.054099999999900e+000	-1.842446e-009
1.054199999999900e+000	-1.842828e-009
1.054299999999900e+000	-1.843209e-009
1.054399999999900e+000	-1.843591e-009
1.054499999999900e+000	-1.843973e-009
1.054599999999900e+000	-1.844355e-009
1.054699999999900e+000	-1.844736e-009
1.054799999999900e+000	-1.845118e-009
1.054899999999900e+000	-1.845500e-009
1.054999999999900e+000	-1.845882e-009
1.055099999999900e+000	-1.846263e-009
1.055199999999900e+000	-1.846645e-009
1.055299999999900e+000	-1.847027e-009
1.055399999999900e+000	-1.847409e-009
1.055499999999900e+000	-1.847790e-009
1.055599999999900e+000	-1.848172e-009
1.055699999999900e+000	-1.848554e-009
1.055799999999900e+000	-1.848935e-009
1.055899999999900e+000	-1.849317e-009
1.055999999999900e+000	-1.849699e-009
1.056099999999900e+000	-1.850080e-009
1.056199999999900e+000	-1.850462e-009
1.056299999999900e+000	-1.850844e-009
1.056399999999900e+000	-1.851225e-009
1.056499999999900e+000	-1.851607e-009
1.056599999999900e+000	-1.851989e-009
1.056699999999900e+000	-1.852370e-009
1.056799999999900e+000	-1.852752e-009
1.056899999999900e+000	-1.853134e-009
1.056999999999900e+000	-1.853515e-009
1.057099999999900e+000	-1.853897e-009
1.057199999999900e+000	-1.854279e-009
1.057299999999900e+000	-1.854660e-009
1.057399999999900e+000	-1.855042e-009
1.057499999999900e+000	-1.855423e-009
1.057599999999900e+000	-1.855805e-009
1.057699999999900e+000	-1.856187e-009
1.057799999999900e+000	-1.856568e-009
1.057899999999900e+000	-1.856950e-009
1.057999999999900e+000	-1.857331e-009
1.058099999999900e+000	-1.857713e-009
1.058199999999900e+000	-1.858094e-009
1.058299999999900e+000	-1.858476e-009
1.058399999999900e+000	-1.858858e-009
1.058499999999900e+000	-1.859239e-009
1.058599999999900e+000	-1.859621e-009
1.058699999999900e+000	-1.860002e-009
1.058799999999900e+000	-1.860384e-009
1.058899999999900e+000	-1.860765e-009
1.058999999999900e+000	-1.861147e-009
1.059099999999900e+000	-1.861528e-009
1.059199999999900e+000	-1.861910e-009
1.059299999999900e+000	-1.862291e-009
1.059399999999900e+000	-1.862673e-009
1.059499999999900e+000	-1.863054e-009
1.059599999999900e+000	-1.863436e-009
1.059699999999900e+000	-1.863817e-009
1.059799999999900e+000	-1.864199e-009
1.059899999999900e+000	-1.864580e-009
1.059999999999900e+000	-1.864962e-009
1.060099999999900e+000	-1.865343e-009
1.060199999999900e+000	-1.865724e-009
1.060299999999900e+000	-1.866106e-009
1.060399999999900e+000	-1.866487e-009
1.060499999999900e+000	-1.866869e-009
1.060599999999900e+000	-1.867250e-009
1.060699999999900e+000	-1.867632e-009
1.060799999999900e+000	-1.868013e-009
1.060899999999900e+000	-1.868395e-009
1.060999999999900e+000	-1.868776e-009
1.061099999999900e+000	-1.869157e-009
1.061199999999900e+000	-1.869539e-009
1.061299999999900e+000	-1.869920e-009
1.061399999999900e+000	-1.870301e-009
1.061499999999900e+000	-1.870683e-009
1.061599999999900e+000	-1.871064e-009
1.061699999999900e+000	-1.871446e-009
1.061799999999900e+000	-1.871827e-009
1.061899999999900e+000	-1.872208e-009
1.061999999999900e+000	-1.872590e-009
1.062099999999900e+000	-1.872971e-009
1.062199999999899e+000	-1.873352e-009
1.062299999999899e+000	-1.873734e-009
1.062399999999899e+000	-1.874115e-009
1.062499999999899e+000	-1.874497e-009
1.062599999999899e+000	-1.874878e-009
1.062699999999899e+000	-1.875259e-009
1.062799999999899e+000	-1.875641e-009
1.062899999999899e+000	-1.876022e-009
1.062999999999899e+000	-1.876403e-009
1.063099999999899e+000	-1.876784e-009
1.063199999999899e+000	-1.877166e-009
1.063299999999899e+000	-1.877547e-009
1.063399999999899e+000	-1.877928e-009
1.063499999999899e+000	-1.878310e-009
1.063599999999899e+000	-1.878691e-009
1.063699999999899e+000	-1.879072e-009
1.063799999999899e+000	-1.879453e-009
1.063899999999899e+000	-1.879835e-009
1.063999999999899e+000	-1.880216e-009
1.064099999999899e+000	-1.880597e-009
1.064199999999899e+000	-1.880978e-009
1.064299999999899e+000	-1.881360e-009
1.064399999999899e+000	-1.881741e-009
1.064499999999899e+000	-1.882122e-009
1.064599999999899e+000	-1.882503e-009
1.064699999999899e+000	-1.882885e-009
1.064799999999899e+000	-1.883266e-009
1.064899999999899e+000	-1.883647e-009
1.064999999999899e+000	-1.884028e-009
1.065099999999899e+000	-1.884409e-009
1.065199999999899e+000	-1.884790e-009
1.065299999999899e+000	-1.885172e-009
1.065399999999899e+000	-1.885553e-009
1.065499999999899e+000	-1.885934e-009
1.065599999999899e+000	-1.886315e-009
1.065699999999899e+000	-1.886696e-009
1.065799999999899e+000	-1.887077e-009
1.065899999999899e+000	-1.887459e-009
1.065999999999899e+000	-1.887840e-009
1.066099999999899e+000	-1.888221e-009
1.066199999999899e+000	-1.888602e-009
1.066299999999899e+000	-1.888983e-009
1.066399999999899e+000	-1.889364e-009
1.066499999999899e+000	-1.889745e-009
1.066599999999899e+000	-1.890126e-009
1.066699999999899e+000	-1.890508e-009
1.066799999999899e+000	-1.890889e-009
1.066899999999899e+000	-1.891270e-009
1.066999999999899e+000	-1.891651e-009
1.067099999999899e+000	-1.892032e-009
1.067199999999899e+000	-1.892413e-009
1.067299999999899e+000	-1.892794e-009
1.067399999999899e+000	-1.893175e-009
1.067499999999899e+000	-1.893556e-009
1.067599999999899e+000	-1.893937e-009
1.067699999999899e+000	-1.894318e-009
1.067799999999899e+000	-1.894700e-009
1.067899999999899e+000	-1.895081e-009
1.067999999999899e+000	-1.895462e-009
1.068099999999899e+000	-1.895843e-009
1.068199999999899e+000	-1.896224e-009
1.068299999999899e+000	-1.896605e-009
1.068399999999899e+000	-1.896986e-009
1.068499999999899e+000	-1.897367e-009
1.068599999999899e+000	-1.897748e-009
1.068699999999899e+000	-1.898129e-009
1.068799999999899e+000	-1.898510e-009
1.068899999999899e+000	-1.898891e-009
1.068999999999899e+000	-1.899272e-009
1.069099999999899e+000	-1.899653e-009
1.069199999999899e+000	-1.900034e-009
1.069299999999899e+000	-1.900414e-009
1.069399999999899e+000	-1.900796e-009
1.069499999999899e+000	-1.901177e-009
1.069599999999899e+000	-1.901557e-009
1.069699999999899e+000	-1.901938e-009
1.069799999999899e+000	-1.902319e-009
1.069899999999899e+000	-1.902700e-009
1.069999999999899e+000	-1.903081e-009
1.070099999999899e+000	-1.903462e-009
1.070199999999899e+000	-1.903843e-009
1.070299999999899e+000	-1.904224e-009
1.070399999999899e+000	-1.904605e-009
1.070499999999899e+000	-1.904986e-009
1.070599999999899e+000	-1.905367e-009
1.070699999999899e+000	-1.905748e-009
1.070799999999899e+000	-1.906129e-009
1.070899999999899e+000	-1.906509e-009
1.070999999999899e+000	-1.906890e-009
1.071099999999899e+000	-1.907271e-009
1.071199999999899e+000	-1.907652e-009
1.071299999999898e+000	-1.908033e-009
1.071399999999898e+000	-1.908414e-009
1.071499999999898e+000	-1.908795e-009
1.071599999999898e+000	-1.909175e-009
1.071699999999898e+000	-1.909556e-009
1.071799999999898e+000	-1.909937e-009
1.071899999999898e+000	-1.910318e-009
1.071999999999898e+000	-1.910699e-009
1.072099999999898e+000	-1.911080e-009
1.072199999999898e+000	-1.911461e-009
1.072299999999898e+000	-1.911841e-009
1.072399999999898e+000	-1.912222e-009
1.072499999999898e+000	-1.912603e-009
1.072599999999898e+000	-1.912984e-009
1.072699999999898e+000	-1.913364e-009
1.072799999999898e+000	-1.913745e-009
1.072899999999898e+000	-1.914126e-009
1.072999999999898e+000	-1.914507e-009
1.073099999999898e+000	-1.914888e-009
1.073199999999898e+000	-1.915268e-009
1.073299999999898e+000	-1.915649e-009
1.073399999999898e+000	-1.916030e-009
1.073499999999898e+000	-1.916411e-009
1.073599999999898e+000	-1.916791e-009
1.073699999999898e+000	-1.917172e-009
1.073799999999898e+000	-1.917553e-009
1.073899999999898e+000	-1.917934e-009
1.073999999999898e+000	-1.918314e-009
1.074099999999898e+000	-1.918695e-009
1.074199999999898e+000	-1.919076e-009
1.074299999999898e+000	-1.919456e-009
1.074399999999898e+000	-1.919837e-009
1.074499999999898e+000	-1.920218e-009
1.074599999999898e+000	-1.920599e-009
1.074699999999898e+000	-1.920979e-009
1.074799999999898e+000	-1.921360e-009
