Freq.	V(v1)	V(vb)	V(vout)
1.47910838816818e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.53419574271009e+001dB,-9.71702917485933e+001°)
1.51356124843618e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.60096397937510e+001dB,-8.19181866660037e+001°)
1.54881661891245e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.60150446277354e+001dB,-6.61207894143152e+001°)
1.58489319246108e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.54327568203759e+001dB,-5.20261272840543e+001°)
1.62181009735889e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.45129340322776e+001dB,-4.07518419083748e+001°)
1.65958690743752e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.34803052381619e+001dB,-3.21944400845120e+001°)
1.69824365246171e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.24615649307228e+001dB,-2.57744907196997e+001°)
1.73780082874934e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.15104214944703e+001dB,-2.09152997071752e+001°)
1.77827941003888e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-9.06429419474880e+001dB,-1.71756309690467e+001°)
1.81970085860994e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.98588247871009e+001dB,-1.42441353414275e+001°)
1.86208713666283e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.91515981721820e+001dB,-1.19053394472184e+001°)
1.90546071796321e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.85130643489410e+001dB,-1.00093908743379e+001°)
1.94984459975800e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.79351078026323e+001dB,-8.45054511274328e+000°)
1.99526231496884e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.74103530602168e+001dB,-7.15283162299109e+000°)
2.04173794466948e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.69323363844383e+001dB,-6.06064948239730e+000°)
2.08929613085399e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.64954821007656e+001dB,-5.13257113635881e+000°)
2.13796208950219e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.60950093241586e+001dB,-4.33720825505337e+000°)
2.18776162394950e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.57268223159007e+001dB,-3.65040907813603e+000°)
2.23872113856829e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.53874058057208e+001dB,-3.05332582733366e+000°)
2.29086765276772e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.50737326829802e+001dB,-2.53105933122544e+000°)
2.34422881531987e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.47831855264554e+001dB,-2.07169284243650e+000°)
2.39883291901944e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.45134910757793e+001dB,-1.66559258255847e+000°)
2.45470891568498e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.42626659574179e+001dB,-1.30489400209819e+000°)
2.51188643150952e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.40289718621060e+001dB,-9.83119317928846e-001°)
2.57039578276881e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.38108785206931e+001dB,-6.94889183270793e-001°)
2.63026799189532e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.36070330593764e+001dB,-4.35702768401541e-001°)
2.69153480392686e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.34162345554776e+001dB,-2.01768188941340e-001°)
2.75422870333811e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.32374128310698e+001dB,1.01295725932388e-002°)
2.81838293126439e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.30696107050982e+001dB,2.02732514676650e-001°)
2.88403150312654e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.29119690754607e+001dB,3.78391987810524e-001°)
2.95120922666632e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.27637143245718e+001dB,5.39134567886541e-001°)
3.01995172040195e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.26241476398593e+001dB,6.86715141219175e-001°)
3.09029543251352e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.24926359188986e+001dB,8.22659991820503e-001°)
3.16227766016831e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.23686039913453e+001dB,9.48302009744525e-001°)
3.23593656929621e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.22515279397180e+001dB,1.06480964333314e+000°)
3.31131121482584e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.21409293410048e+001dB,1.17321084853728e+000°)
3.38844156139195e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.20363702830983e+001dB,1.27441301054866e+000°)
3.46736850452524e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.19374490358561e+001dB,1.36921960225418e+000°)
3.54813389233568e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.18437962774115e+001dB,1.45834418299525e+000°)
3.63078054770093e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.17550717932497e+001dB,1.54242221713306e+000°)
3.71535229097164e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.16709615793180e+001dB,1.62202109578791e+000°)
3.80189396320553e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.15911752916702e+001dB,1.69764867007356e+000°)
3.89045144994272e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.15154439943638e+001dB,1.76976054518573e+000°)
3.98107170553488e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.14435181649192e+001dB,1.83876633809645e+000°)
4.07380277804104e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.13751659229239e+001dB,1.90503506455006e+000°)
4.16869383470326e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.13101714525713e+001dB,1.96889979142899e+000°)
4.26579518801583e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.12483335942592e+001dB,2.03066166674741e+000°)
4.36515832240156e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.11894645839989e+001dB,2.09059342029467e+000°)
4.46683592150953e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.11333889224214e+001dB,2.14894241233876e+000°)
4.57088189614865e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.10799423577269e+001dB,2.20593329506683e+000°)
4.67735141287188e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.10289709690843e+001dB,2.26177034101358e+000°)
4.78630092322628e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.09803303388134e+001dB,2.31663948414938e+000°)
4.89778819368435e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.09338848032382e+001dB,2.37071011221692e+000°)
5.01187233627261e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.08895067734246e+001dB,2.42413664303192e+000°)
5.12861383991353e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.08470761181463e+001dB,2.47705991257591e+000°)
5.24807460249761e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.08064796023934e+001dB,2.52960839862816e+000°)
5.37031796370241e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.07676103755734e+001dB,2.58189930026301e+000°)
5.49540873857612e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.07303675042720e+001dB,2.63403949066504e+000°)
5.62341325190336e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.06946555450629e+001dB,2.68612635828971e+000°)
5.75439937337144e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.06603841533938e+001dB,2.73824854934812e+000°)
5.88843655355576e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.06274677250451e+001dB,2.79048662285684e+000°)
6.02559586074344e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.05958250670624e+001dB,2.84291362801754e+000°)
6.16595001861468e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.05653790954222e+001dB,2.89559561243384e+000°)
6.30957344480179e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.05360565570004e+001dB,2.94859206860040e+000°)
6.45654229034641e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.05077877736837e+001dB,3.00195632518303e+000°)
6.60693448007581e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.04805064067094e+001dB,3.05573588882526e+000°)
6.76082975391967e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.04541492395239e+001dB,3.10997274154596e+000°)
6.91830970918921e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.04286559776413e+001dB,3.16470359821982e+000°)
7.07945784384122e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.04039690641464e+001dB,3.21996012814114e+000°)
7.24435960074974e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.03800335096322e+001dB,3.27576914425338e+000°)
7.41310241300901e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.03567967354918e+001dB,3.33215276327006e+000°)
7.58577575029167e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.03342084295995e+001dB,3.38912853961007e+000°)
7.76247116628674e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.03122204135178e+001dB,3.44670957581504e+000°)
7.94328234724264e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.02907865204569e+001dB,3.50490461190220e+000°)
8.12830516164081e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.02698624832946e+001dB,3.56371809592830e+000°)
8.31763771102652e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.02494058320351e+001dB,3.62315023789380e+000°)
8.51138038202357e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.02293758001493e+001dB,3.68319704899904e+000°)
8.70963589956061e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.02097332392930e+001dB,3.74385036817004e+000°)
8.91250938133725e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.01904405419501e+001dB,3.80509787770069e+000°)
9.12010839355889e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.01714615715898e+001dB,3.86692310980529e+000°)
9.33254300796970e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.01527615999634e+001dB,3.92930544583898e+000°)
9.54992586021414e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.01343072511973e+001dB,3.99222010992241e+000°)
9.77237220955788e+007	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.01160664523675e+001dB,4.05563815869615e+000°)
1.00000000000000e+008	(0.00000000000000e+000dB,0.00000000000000e+000°)	(-1.#INF0000000000e+000dB,0.00000000000000e+000°)	(-8.00980083902591e+001dB,4.11952646893058e+000°)
